"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"24.02.2015","18.603,48","18.468,39","18.603,48","18.427,98","","0,74%"
"23.02.2015","18.466,92","18.499,58","18.509,08","18.402,02","","0,73%"
"20.02.2015","18.332,30","18.336,50","18.360,92","18.297,67","","0,37%"
"19.02.2015","18.264,79","18.237,35","18.322,50","18.237,35","","0,36%"
"18.02.2015","18.199,17","18.103,98","18.202,61","18.092,32","","1,18%"
"17.02.2015","17.987,09","17.949,70","18.009,45","17.901,26","","-0,10%"
"16.02.2015","18.004,77","18.024,01","18.074,26","17.978,90","","0,51%"
"13.02.2015","17.913,36","17.892,10","17.962,11","17.864,55","","-0,37%"
"12.02.2015","17.979,72","17.899,40","18.005,45","17.884,34","","1,85%"
"10.02.2015","17.652,68","17.662,67","17.673,27","17.550,03","","-0,33%"
"09.02.2015","17.711,93","17.790,31","17.799,49","17.653,61","","0,36%"
"06.02.2015","17.648,50","17.696,18","17.700,67","17.603,07","","0,82%"
"05.02.2015","17.504,62","17.589,21","17.619,34","17.484,67","","-0,98%"
"04.02.2015","17.678,74","17.549,30","17.743,11","17.535,04","","1,98%"
"03.02.2015","17.335,85","17.654,60","17.654,60","17.271,87","","-1,27%"
"02.02.2015","17.558,04","17.536,61","17.628,40","17.459,45","","-0,66%"
"30.01.2015","17.674,39","17.788,74","17.808,47","17.661,10","","0,39%"
"29.01.2015","17.606,22","17.666,91","17.778,83","17.575,10","","-1,06%"
"28.01.2015","17.795,73","17.615,93","17.850,59","17.615,93","","0,15%"
"27.01.2015","17.768,30","17.649,40","17.768,41","17.633,47","","1,72%"
"26.01.2015","17.468,52","17.285,71","17.471,94","17.285,71","","-0,25%"
"23.01.2015","17.511,75","17.520,63","17.532,06","17.460,76","","1,05%"
"22.01.2015","17.329,02","17.306,64","17.355,74","17.229,21","","0,28%"
"21.01.2015","17.280,48","17.308,72","17.329,03","17.181,55","","-0,49%"
"20.01.2015","17.366,30","17.066,77","17.366,30","17.066,77","","2,07%"
"19.01.2015","17.014,29","17.000,78","17.039,80","16.911,58","","0,89%"
"16.01.2015","16.864,16","16.812,96","16.864,34","16.592,57","","-1,43%"
"15.01.2015","17.108,70","16.872,95","17.141,98","16.856,22","","1,86%"
"14.01.2015","16.795,96","16.961,82","17.036,72","16.770,56","","-1,71%"
"13.01.2015","17.087,71","16.970,88","17.087,71","16.828,27","","-0,64%"
"09.01.2015","17.197,73","17.318,74","17.342,65","17.129,53","","0,18%"
"08.01.2015","17.167,10","17.067,40","17.243,71","17.016,09","","1,67%"
"07.01.2015","16.885,33","16.808,26","16.974,61","16.808,26","","0,01%"
"06.01.2015","16.883,19","17.101,58","17.111,36","16.881,73","","-3,02%"
"05.01.2015","17.408,71","17.335,16","17.540,92","17.219,22","","-0,24%"
"30.12.2014","17.450,77","17.702,12","17.713,76","17.450,77","","-1,57%"
"29.12.2014","17.729,84","17.914,55","17.914,55","17.525,66","","-0,50%"
"26.12.2014","17.818,96","17.778,91","17.843,73","17.769,01","","0,06%"
"25.12.2014","17.808,75","17.804,84","17.832,47","17.773,59","","-0,25%"
"24.12.2014","17.854,23","17.842,04","17.875,41","17.800,42","","1,24%"
"22.12.2014","17.635,14","17.685,53","17.692,58","17.572,62","","0,08%"
"19.12.2014","17.621,40","17.511,01","17.621,40","17.471,60","","2,39%"
"18.12.2014","17.210,05","17.142,95","17.274,23","17.136,41","","2,32%"
"17.12.2014","16.819,73","16.689,34","16.891,02","16.672,94","","0,38%"
"16.12.2014","16.755,32","16.862,42","16.895,39","16.714,83","","-2,01%"
"15.12.2014","17.099,40","17.111,49","17.258,32","17.037,21","","-1,57%"
"12.12.2014","17.371,58","17.298,19","17.526,19","17.298,19","","0,66%"
"11.12.2014","17.257,40","17.180,49","17.289,73","17.043,63","","-0,89%"
"10.12.2014","17.412,58","17.623,35","17.658,14","17.308,82","","-2,25%"
"09.12.2014","17.813,38","17.820,24","17.892,16","17.773,30","","-0,68%"
"08.12.2014","17.935,64","18.004,66","18.030,83","17.869,74","","0,08%"
"05.12.2014","17.920,45","17.821,85","17.922,29","17.759,36","","0,19%"
"04.12.2014","17.887,21","17.881,91","17.912,59","17.813,01","","0,94%"
"03.12.2014","17.720,43","17.772,15","17.881,76","17.696,36","","0,32%"
"02.12.2014","17.663,22","17.481,06","17.687,70","17.476,42","","0,42%"
"01.12.2014","17.590,10","17.475,10","17.649,02","17.474,27","","0,75%"
"28.11.2014","17.459,85","17.340,16","17.471,90","17.330,84","","1,23%"
"27.11.2014","17.248,50","17.310,49","17.346,85","17.212,48","","-0,78%"
"26.11.2014","17.383,58","17.347,97","17.432,57","17.335,99","","-0,14%"
"25.11.2014","17.407,62","17.490,39","17.490,39","17.372,71","","0,29%"
"21.11.2014","17.357,51","17.285,72","17.381,59","17.108,20","","0,33%"
"20.11.2014","17.300,86","17.407,69","17.407,69","17.270,70","","0,07%"
"19.11.2014","17.288,75","17.384,31","17.472,57","17.280,76","","-0,32%"
"18.11.2014","17.344,06","17.188,84","17.356,76","17.186,50","","2,18%"
"17.11.2014","16.973,80","17.381,38","17.409,32","16.907,43","","-2,96%"
"14.11.2014","17.490,83","17.520,54","17.520,54","17.300,19","","0,56%"
"13.11.2014","17.392,79","17.192,00","17.400,77","17.099,95","","1,14%"
"12.11.2014","17.197,05","17.253,12","17.443,74","17.170,00","","0,43%"
"11.11.2014","17.124,11","16.869,49","17.160,12","16.855,30","","2,05%"
"10.11.2014","16.780,53","16.758,27","16.818,05","16.713,37","","-0,59%"
"07.11.2014","16.880,38","16.934,04","16.938,20","16.824,08","","0,52%"
"06.11.2014","16.792,48","16.993,46","17.045,94","16.725,45","","-0,86%"
"05.11.2014","16.937,32","16.785,44","16.995,02","16.778,28","","0,44%"
"04.11.2014","16.862,47","16.732,85","17.127,66","16.720,99","","2,73%"
"31.10.2014","16.413,76","15.817,14","16.533,91","15.817,14","","4,83%"
"30.10.2014","15.658,20","15.596,50","15.701,04","15.584,83","","0,67%"
"29.10.2014","15.553,91","15.442,39","15.595,29","15.394,79","","1,46%"
"28.10.2014","15.329,91","15.363,28","15.374,46","15.263,36","","-0,38%"
"27.10.2014","15.388,72","15.404,28","15.424,05","15.333,71","","0,63%"
"24.10.2014","15.291,64","15.354,35","15.377,05","15.232,00","","1,01%"
"23.10.2014","15.138,96","15.093,78","15.232,51","15.059,64","","-0,37%"
"22.10.2014","15.195,77","15.038,19","15.195,78","15.001,43","","2,64%"
"21.10.2014","14.804,28","15.115,29","15.115,29","14.761,84","","-2,03%"
"20.10.2014","15.111,23","14.822,84","15.111,23","14.819,69","","3,98%"
"17.10.2014","14.532,51","14.796,32","14.830,67","14.529,03","","-1,40%"
"16.10.2014","14.738,38","14.805,16","14.807,08","14.672,55","","-2,22%"
"15.10.2014","15.073,52","15.009,75","15.084,61","14.916,65","","0,92%"
"14.10.2014","14.936,51","15.036,87","15.089,90","14.919,71","","-2,38%"
"10.10.2014","15.300,55","15.292,88","15.345,78","15.221,83","","-1,15%"
"09.10.2014","15.478,93","15.681,53","15.732,32","15.461,09","","-0,75%"
"08.10.2014","15.595,98","15.574,60","15.643,63","15.520,81","","-1,19%"
"07.10.2014","15.783,83","15.841,17","15.913,52","15.755,57","","-0,67%"
"06.10.2014","15.890,95","15.882,28","15.970,65","15.808,22","","1,16%"
"03.10.2014","15.708,65","15.616,48","15.708,65","15.559,07","","0,30%"
"02.10.2014","15.661,99","15.895,20","15.922,51","15.646,40","","-2,61%"
"01.10.2014","16.082,25","16.173,39","16.225,96","16.081,01","","-0,56%"
"30.09.2014","16.173,52","16.252,72","16.252,72","16.058,72","","-0,84%"
"29.09.2014","16.310,64","16.339,03","16.344,32","16.262,00","","0,50%"
"26.09.2014","16.229,86","16.087,95","16.251,67","16.087,95","","-0,88%"
"25.09.2014","16.374,14","16.327,19","16.374,14","16.303,91","","1,28%"
"24.09.2014","16.167,45","16.105,56","16.203,94","16.094,59","","-0,24%"
"22.09.2014","16.205,90","16.281,36","16.299,13","16.170,11","","-0,71%"
"19.09.2014","16.321,17","16.177,94","16.364,08","16.170,86","","1,58%"
"18.09.2014","16.067,57","16.036,47","16.106,11","16.003,46","","1,13%"
"17.09.2014","15.888,67","15.948,15","15.969,41","15.888,67","","-0,14%"
"16.09.2014","15.911,53","15.896,06","15.938,31","15.871,12","","-0,23%"
"12.09.2014","15.948,29","15.885,04","15.984,90","15.885,04","","0,25%"
"11.09.2014","15.909,20","15.880,91","15.925,51","15.854,30","","0,76%"
"10.09.2014","15.788,78","15.688,55","15.795,60","15.664,79","","0,25%"
"09.09.2014","15.749,15","15.795,82","15.795,82","15.736,13","","0,28%"
"08.09.2014","15.705,11","15.718,13","15.730,33","15.656,40","","0,23%"
"05.09.2014","15.668,68","15.792,64","15.792,64","15.641,37","","-0,05%"
"04.09.2014","15.676,18","15.701,61","15.732,76","15.663,59","","-0,33%"
"03.09.2014","15.728,35","15.797,79","15.829,38","15.723,54","","0,38%"
"02.09.2014","15.668,60","15.526,94","15.737,36","15.516,50","","1,24%"
"01.09.2014","15.476,60","15.454,59","15.478,77","15.440,99","","0,34%"
"29.08.2014","15.424,59","15.423,88","15.447,81","15.356,00","","-0,23%"
"28.08.2014","15.459,86","15.482,27","15.487,99","15.423,90","","-0,48%"
"27.08.2014","15.534,82","15.556,56","15.588,22","15.465,99","","0,09%"
"26.08.2014","15.521,22","15.609,64","15.613,34","15.519,42","","-0,59%"
"25.08.2014","15.613,25","15.609,43","15.628,61","15.553,51","","0,48%"
"22.08.2014","15.539,19","15.618,05","15.628,78","15.524,43","","-0,30%"
"21.08.2014","15.586,20","15.530,98","15.601,99","15.525,78","","0,85%"
"20.08.2014","15.454,45","15.485,93","15.492,88","15.433,72","","0,03%"
"19.08.2014","15.449,79","15.451,94","15.476,05","15.429,11","","0,83%"
"18.08.2014","15.322,60","15.318,50","15.365,35","15.303,39","","0,03%"
"15.08.2014","15.318,34","15.317,15","15.328,34","15.276,99","","0,02%"
"14.08.2014","15.314,57","15.284,38","15.338,85","15.272,90","","0,66%"
"13.08.2014","15.213,63","15.111,76","15.235,90","15.108,53","","0,35%"
"12.08.2014","15.161,31","15.164,73","15.235,98","15.125,93","","0,20%"
"11.08.2014","15.130,52","15.022,64","15.161,54","14.973,71","","2,38%"
"08.08.2014","14.778,37","15.063,73","15.074,32","14.753,84","","-2,98%"
"07.08.2014","15.232,37","15.138,72","15.243,06","15.061,99","","0,48%"
"06.08.2014","15.159,79","15.260,00","15.271,14","15.121,43","","-1,05%"
"05.08.2014","15.320,31","15.506,87","15.507,32","15.313,84","","-1,00%"
"04.08.2014","15.474,50","15.474,65","15.535,62","15.440,21","","-0,31%"
"01.08.2014","15.523,11","15.511,54","15.602,13","15.501,15","","-0,63%"
"31.07.2014","15.620,77","15.732,78","15.759,66","15.618,85","","-0,16%"
"30.07.2014","15.646,23","15.616,89","15.666,62","15.594,89","","0,18%"
"29.07.2014","15.618,07","15.564,79","15.632,70","15.556,02","","0,57%"
"28.07.2014","15.529,40","15.426,98","15.556,62","15.426,98","","0,46%"
"25.07.2014","15.457,87","15.342,46","15.457,87","15.341,69","","1,13%"
"24.07.2014","15.284,42","15.350,28","15.383,11","15.232,14","","-0,29%"
"23.07.2014","15.328,56","15.367,16","15.376,20","15.317,37","","-0,10%"
"22.07.2014","15.343,28","15.296,42","15.392,02","15.287,93","","0,84%"
"18.07.2014","15.215,71","15.174,08","15.220,50","15.110,45","","-1,01%"
"17.07.2014","15.370,26","15.422,87","15.465,74","15.347,85","","-0,06%"
"16.07.2014","15.379,30","15.369,66","15.423,96","15.355,00","","-0,10%"
"15.07.2014","15.395,16","15.354,43","15.441,54","15.346,09","","0,64%"
"14.07.2014","15.296,82","15.199,18","15.324,95","15.179,49","","0,88%"
"11.07.2014","15.164,04","15.102,59","15.204,01","15.101,49","","-0,34%"
"10.07.2014","15.216,47","15.318,30","15.326,78","15.215,43","","-0,56%"
"09.07.2014","15.302,65","15.194,32","15.302,65","15.185,32","","-0,08%"
"08.07.2014","15.314,41","15.304,27","15.389,89","15.225,11","","-0,42%"
"07.07.2014","15.379,44","15.433,49","15.477,77","15.379,44","","-0,37%"
"04.07.2014","15.437,13","15.490,37","15.490,37","15.420,07","","0,58%"
"03.07.2014","15.348,29","15.435,34","15.435,34","15.324,32","","-0,14%"
"02.07.2014","15.369,97","15.406,23","15.444,63","15.354,91","","0,29%"
"01.07.2014","15.326,20","15.179,64","15.389,08","15.145,87","","1,08%"
"30.06.2014","15.162,10","15.159,45","15.177,87","15.052,34","","0,44%"
"27.06.2014","15.095,00","15.290,75","15.293,82","15.027,31","","-1,39%"
"26.06.2014","15.308,49","15.320,13","15.345,12","15.278,22","","0,27%"
"25.06.2014","15.266,61","15.297,24","15.347,88","15.265,71","","-0,71%"
"24.06.2014","15.376,24","15.300,50","15.424,57","15.252,27","","0,05%"
"23.06.2014","15.369,28","15.419,47","15.442,67","15.335,88","","0,13%"
"20.06.2014","15.349,42","15.359,60","15.422,06","15.305,43","","-0,08%"
"19.06.2014","15.361,16","15.140,35","15.375,38","15.138,28","","1,62%"
"18.06.2014","15.115,80","15.009,89","15.139,99","14.995,45","","0,93%"
"17.06.2014","14.975,97","14.962,99","15.026,96","14.948,54","","0,29%"
"16.06.2014","14.933,29","15.049,61","15.056,75","14.867,15","","-1,09%"
"13.06.2014","15.097,84","14.830,99","15.121,64","14.830,99","","0,83%"
"12.06.2014","14.973,53","14.942,15","14.992,96","14.862,08","","-0,64%"
"11.06.2014","15.069,48","15.000,13","15.075,72","14.998,63","","0,50%"
"10.06.2014","14.994,80","15.130,74","15.184,77","14.966,80","","-0,85%"
"09.06.2014","15.124,00","15.204,31","15.206,57","15.116,03","","0,31%"
"06.06.2014","15.077,24","15.138,75","15.144,34","15.042,59","","-0,01%"
"05.06.2014","15.079,37","15.112,59","15.141,14","15.016,81","","0,08%"
"04.06.2014","15.067,96","15.067,41","15.071,78","14.985,21","","0,22%"
"03.06.2014","15.034,25","15.089,04","15.091,49","15.026,01","","0,66%"
"02.06.2014","14.935,92","14.777,51","14.963,91","14.777,51","","2,07%"
"30.05.2014","14.632,38","14.707,66","14.741,10","14.591,62","","-0,34%"
"29.05.2014","14.681,72","14.585,64","14.714,95","14.574,02","","0,07%"
"28.05.2014","14.670,95","14.646,93","14.717,29","14.608,54","","0,24%"
"27.05.2014","14.636,52","14.589,79","14.744,16","14.588,68","","0,23%"
"26.05.2014","14.602,52","14.592,60","14.602,52","14.531,32","","0,97%"
"23.05.2014","14.462,17","14.411,10","14.528,04","14.404,80","","0,87%"
"22.05.2014","14.337,79","14.188,28","14.369,02","14.147,55","","2,11%"
"21.05.2014","14.042,17","13.969,71","14.054,24","13.964,43","","-0,24%"
"20.05.2014","14.075,25","14.088,45","14.144,04","14.038,06","","0,49%"
"19.05.2014","14.006,44","14.130,09","14.150,50","13.991,80","","-0,64%"
"16.05.2014","14.096,59","14.087,76","14.108,44","14.016,49","","-1,41%"
"15.05.2014","14.298,21","14.280,51","14.306,36","14.190,27","","-0,75%"
"14.05.2014","14.405,76","14.385,60","14.419,65","14.349,87","","-0,14%"
"13.05.2014","14.425,44","14.367,94","14.464,01","14.359,74","","1,95%"
"12.05.2014","14.149,52","14.173,49","14.234,49","14.130,30","","-0,35%"
"09.05.2014","14.199,59","14.101,98","14.266,29","14.091,20","","0,25%"
"08.05.2014","14.163,78","14.136,41","14.254,44","14.108,16","","0,93%"
"07.05.2014","14.033,45","14.296,25","14.299,13","14.033,45","","-2,93%"
"02.05.2014","14.457,51","14.454,44","14.473,75","14.405,77","","-0,19%"
"01.05.2014","14.485,13","14.341,09","14.493,03","14.341,09","","1,27%"
"30.04.2014","14.304,11","14.393,51","14.421,22","14.275,69","","0,11%"
"28.04.2014","14.288,23","14.289,82","14.324,03","14.224,47","","-0,98%"
"25.04.2014","14.429,26","14.369,72","14.554,32","14.327,60","","0,17%"
"24.04.2014","14.404,99","14.563,25","14.563,25","14.367,13","","-0,97%"
"23.04.2014","14.546,27","14.480,41","14.546,27","14.459,29","","1,09%"
"22.04.2014","14.388,77","14.586,29","14.604,30","14.388,77","","-0,85%"
"21.04.2014","14.512,38","14.549,45","14.649,50","14.503,17","","-0,03%"
"18.04.2014","14.516,27","14.489,37","14.536,67","14.442,74","","0,68%"
"17.04.2014","14.417,53","14.395,95","14.500,66","14.351,85","","0,00%"
"16.04.2014","14.417,68","14.126,87","14.420,30","14.125,59","","3,01%"
"15.04.2014","13.996,81","14.068,75","14.096,86","13.969,17","","0,62%"
"14.04.2014","13.910,16","13.887,23","14.008,29","13.885,22","","-0,36%"
"11.04.2014","13.960,05","14.027,80","14.065,97","13.885,11","","-2,38%"
"10.04.2014","14.300,12","14.484,54","14.513,14","14.234,45","","0,00%"
"09.04.2014","14.299,69","14.436,05","14.502,02","14.279,34","","-2,10%"
"08.04.2014","14.606,88","14.715,80","14.740,10","14.605,31","","-1,36%"
"07.04.2014","14.808,85","14.880,82","14.895,58","14.764,37","","-1,69%"
"04.04.2014","15.063,77","15.005,54","15.098,38","15.000,69","","-0,05%"
"03.04.2014","15.071,88","15.009,18","15.164,39","14.976,36","","0,84%"
"02.04.2014","14.946,32","14.897,88","15.069,61","14.893,17","","1,04%"
"01.04.2014","14.791,99","14.870,51","14.870,51","14.751,29","","-0,24%"
"31.03.2014","14.827,83","14.839,54","14.843,67","14.718,01","","0,90%"
"28.03.2014","14.696,03","14.576,25","14.713,45","14.520,57","","0,50%"
"27.03.2014","14.622,89","14.305,67","14.659,85","14.227,81","","1,01%"
"26.03.2014","14.477,16","14.521,00","14.569,90","14.401,42","","0,37%"
"25.03.2014","14.423,19","14.401,69","14.531,79","14.312,08","","-0,36%"
"24.03.2014","14.475,30","14.297,58","14.514,28","14.287,28","","1,77%"
"20.03.2014","14.224,23","14.548,76","14.548,76","14.207,83","","-1,65%"
"19.03.2014","14.462,52","14.495,73","14.663,54","14.302,37","","0,36%"
"18.03.2014","14.411,27","14.491,41","14.533,25","14.399,72","","0,94%"
"17.03.2014","14.277,67","14.254,32","14.359,16","14.203,21","","-0,35%"
"14.03.2014","14.327,66","14.526,28","14.539,60","14.280,75","","-3,30%"
"13.03.2014","14.815,98","14.847,72","14.919,84","14.790,48","","-0,10%"
"12.03.2014","14.830,39","15.003,80","15.020,14","14.828,18","","-2,59%"
"11.03.2014","15.224,11","15.179,47","15.256,03","15.124,36","","0,69%"
"10.03.2014","15.120,14","15.197,53","15.266,12","15.088,11","","-1,01%"
"07.03.2014","15.274,07","15.280,76","15.312,60","15.145,59","","0,92%"
"06.03.2014","15.134,75","14.933,76","15.203,12","14.871,56","","1,59%"
"05.03.2014","14.897,63","14.905,95","14.992,19","14.897,63","","1,20%"
"04.03.2014","14.721,48","14.553,95","14.750,09","14.546,34","","0,47%"
"03.03.2014","14.652,23","14.666,93","14.684,70","14.443,10","","-1,27%"
"28.02.2014","14.841,07","14.929,55","14.943,65","14.735,52","","-0,55%"
"27.02.2014","14.923,11","14.939,87","15.015,01","14.844,37","","-0,32%"
"26.02.2014","14.970,97","14.896,49","15.084,53","14.896,49","","-0,54%"
"25.02.2014","15.051,60","15.002,51","15.094,54","14.957,49","","1,44%"
"24.02.2014","14.837,68","14.803,64","14.982,53","14.658,14","","-0,19%"
"21.02.2014","14.865,67","14.618,61","14.888,81","14.618,61","","2,88%"
"20.02.2014","14.449,18","14.701,14","14.731,48","14.428,73","","-2,65%"
"18.02.2014","14.843,24","14.514,47","14.900,24","14.469,49","","3,13%"
"17.02.2014","14.393,11","14.343,73","14.427,95","14.214,60","","0,56%"
"14.02.2014","14.313,03","14.538,20","14.678,71","14.243,17","","-1,53%"
"13.02.2014","14.534,74","14.785,84","14.787,62","14.488,32","","-1,79%"
"12.02.2014","14.800,06","14.821,73","14.874,79","14.769,04","","0,56%"
"10.02.2014","14.718,34","14.647,83","14.725,92","14.568,30","","1,77%"
"07.02.2014","14.462,41","14.387,11","14.471,95","14.356,59","","2,17%"
"06.02.2014","14.155,12","14.233,42","14.308,07","14.155,12","","-0,18%"
"05.02.2014","14.180,38","14.213,10","14.245,06","13.995,86","","1,23%"
"04.02.2014","14.008,47","14.353,33","14.355,92","14.008,47","","-4,18%"
"03.02.2014","14.619,13","14.788,56","14.846,93","14.615,05","","-1,98%"
"31.01.2014","14.914,53","15.132,23","15.143,88","14.764,57","","-0,62%"
"30.01.2014","15.007,06","15.112,70","15.112,70","14.853,83","","-2,45%"
"29.01.2014","15.383,91","15.164,34","15.383,91","15.159,92","","2,70%"
"28.01.2014","14.980,16","15.038,64","15.088,12","14.952,83","","-0,17%"
"27.01.2014","15.005,73","15.091,45","15.109,68","14.933,55","","-2,51%"
"24.01.2014","15.391,56","15.473,57","15.485,02","15.288,32","","-1,94%"
"23.01.2014","15.695,89","15.900,63","15.958,58","15.690,45","","-0,79%"
"22.01.2014","15.820,96","15.710,89","15.870,53","15.631,41","","0,16%"
"21.01.2014","15.795,96","15.710,89","15.894,68","15.705,84","","0,99%"
"20.01.2014","15.641,68","15.724,14","15.727,26","15.574,23","","-0,59%"
