"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"02.11.2023","1.714,21","1.684,45","1.714,61","1.684,45","","2,67%"
"01.11.2023","1.669,70","1.661,41","1.669,79","1.649,06","","0,45%"
"31.10.2023","1.662,28","1.648,60","1.663,50","1.644,99","","0,91%"
"30.10.2023","1.647,29","1.646,36","1.657,32","1.635,41","","0,63%"
"27.10.2023","1.636,94","1.660,74","1.661,19","1.633,67","","-1,21%"
"26.10.2023","1.657,00","1.656,61","1.670,09","1.648,83","","0,34%"
"25.10.2023","1.651,43","1.666,84","1.668,17","1.649,85","","-1,67%"
"24.10.2023","1.679,50","1.677,74","1.690,41","1.671,27","","0,82%"
"23.10.2023","1.665,88","1.671,76","1.687,74","1.662,64","","-0,89%"
"20.10.2023","1.680,79","1.705,55","1.706,02","1.680,09","","-1,29%"
"19.10.2023","1.702,70","1.725,70","1.734,58","1.700,24","","-1,51%"
"18.10.2023","1.728,81","1.752,92","1.752,92","1.727,24","","-2,11%"
"17.10.2023","1.766,05","1.735,75","1.779,85","1.735,71","","1,09%"
"16.10.2023","1.747,06","1.734,13","1.749,21","1.728,18","","1,59%"
"13.10.2023","1.719,71","1.738,09","1.740,57","1.715,32","","-0,84%"
"12.10.2023","1.734,25","1.774,34","1.774,92","1.725,44","","-2,20%"
"11.10.2023","1.773,30","1.777,57","1.786,64","1.761,81","","-0,15%"
"10.10.2023","1.775,95","1.759,52","1.785,89","1.759,52","","1,14%"
"09.10.2023","1.755,99","1.738,39","1.761,02","1.735,73","","0,60%"
"06.10.2023","1.745,56","1.723,71","1.754,25","1.713,92","","0,81%"
"05.10.2023","1.731,51","1.724,69","1.734,31","1.717,34","","0,14%"
"04.10.2023","1.729,01","1.727,09","1.731,23","1.709,59","","0,11%"
"03.10.2023","1.727,15","1.749,19","1.749,19","1.721,48","","-1,69%"
"02.10.2023","1.756,82","1.780,86","1.782,02","1.749,43","","-1,58%"
"29.09.2023","1.785,10","1.805,47","1.809,69","1.781,05","","-0,51%"
"28.09.2023","1.794,31","1.778,03","1.802,61","1.777,89","","0,87%"
"27.09.2023","1.778,90","1.771,16","1.786,60","1.765,64","","0,98%"
"26.09.2023","1.761,61","1.774,64","1.786,05","1.761,61","","-1,27%"
"25.09.2023","1.784,24","1.768,67","1.788,03","1.766,54","","0,44%"
"22.09.2023","1.776,50","1.787,52","1.791,14","1.776,50","","-0,30%"
"21.09.2023","1.781,83","1.795,22","1.795,80","1.781,82","","-1,56%"
"20.09.2023","1.810,10","1.834,44","1.843,50","1.810,08","","-0,90%"
"19.09.2023","1.826,53","1.834,39","1.840,56","1.823,05","","-0,42%"
"18.09.2023","1.834,30","1.847,71","1.847,71","1.834,30","","-0,69%"
"15.09.2023","1.847,03","1.861,56","1.861,68","1.840,00","","-1,05%"
"14.09.2023","1.866,63","1.855,30","1.868,17","1.854,37","","1,40%"
"13.09.2023","1.840,84","1.855,25","1.857,00","1.837,56","","-0,78%"
"12.09.2023","1.855,32","1.851,57","1.864,33","1.851,29","","0,01%"
"11.09.2023","1.855,14","1.863,11","1.866,55","1.853,88","","0,19%"
"08.09.2023","1.851,54","1.856,05","1.857,86","1.848,59","","-0,23%"
"07.09.2023","1.855,76","1.871,62","1.871,62","1.848,72","","-0,99%"
"06.09.2023","1.874,28","1.880,74","1.890,83","1.864,46","","-0,33%"
"05.09.2023","1.880,45","1.916,28","1.916,28","1.880,45","","-2,10%"
"01.09.2023","1.920,83","1.908,17","1.926,81","1.908,17","","1,11%"
"31.08.2023","1.899,68","1.904,36","1.913,20","1.898,95","","-0,19%"
"30.08.2023","1.903,21","1.893,47","1.908,89","1.889,28","","0,40%"
"29.08.2023","1.895,54","1.868,67","1.896,66","1.864,15","","1,42%"
"28.08.2023","1.869,01","1.859,33","1.877,45","1.859,33","","0,83%"
"25.08.2023","1.853,63","1.850,61","1.861,85","1.831,95","","0,40%"
"24.08.2023","1.846,28","1.868,32","1.871,86","1.845,98","","-1,27%"
"23.08.2023","1.870,03","1.851,86","1.873,48","1.849,83","","1,04%"
"22.08.2023","1.850,84","1.860,00","1.866,19","1.847,27","","-0,28%"
"21.08.2023","1.856,01","1.860,13","1.863,71","1.846,30","","-0,18%"
"18.08.2023","1.859,42","1.841,01","1.864,68","1.830,84","","0,51%"
"17.08.2023","1.850,06","1.874,16","1.877,83","1.850,06","","-1,15%"
"16.08.2023","1.871,52","1.893,98","1.901,43","1.871,52","","-1,28%"
"15.08.2023","1.895,75","1.913,63","1.913,63","1.895,75","","-1,29%"
"14.08.2023","1.920,49","1.919,95","1.920,90","1.903,52","","-0,24%"
"11.08.2023","1.925,11","1.918,20","1.929,38","1.914,10","","0,25%"
"10.08.2023","1.920,35","1.935,25","1.955,40","1.912,45","","-0,51%"
"09.08.2023","1.930,25","1.941,70","1.942,75","1.922,15","","-0,68%"
"08.08.2023","1.943,55","1.931,20","1.944,85","1.916,85","","-0,65%"
"07.08.2023","1.956,25","1.958,45","1.963,15","1.939,25","","0,09%"
"04.08.2023","1.954,55","1.962,00","1.976,15","1.949,85","","-0,21%"
"03.08.2023","1.958,75","1.956,05","1.969,60","1.943,85","","-0,31%"
"02.08.2023","1.964,75","1.970,95","1.974,30","1.954,85","","-1,40%"
"01.08.2023","1.992,65","1.987,15","1.993,85","1.972,30","","-0,53%"
"31.07.2023","2.003,18","1.984,80","2.003,62","1.984,80","","1,09%"
"28.07.2023","1.981,54","1.964,97","1.983,84","1.964,97","","1,36%"
"27.07.2023","1.954,90","1.988,62","1.994,82","1.949,09","","-1,29%"
"26.07.2023","1.980,36","1.964,57","1.984,78","1.962,49","","0,72%"
"25.07.2023","1.966,11","1.963,62","1.976,93","1.961,42","","0,02%"
"24.07.2023","1.965,68","1.961,04","1.973,32","1.958,33","","0,28%"
"21.07.2023","1.960,26","1.976,94","1.981,64","1.958,74","","-0,35%"
"20.07.2023","1.967,16","1.984,52","1.984,52","1.960,17","","-0,89%"
"19.07.2023","1.984,89","1.981,78","1.990,25","1.977,25","","0,45%"
"18.07.2023","1.976,07","1.952,11","1.977,58","1.952,11","","1,27%"
"17.07.2023","1.951,27","1.929,42","1.958,05","1.926,64","","1,04%"
"14.07.2023","1.931,09","1.949,86","1.949,86","1.920,34","","-1,01%"
"13.07.2023","1.950,89","1.937,90","1.952,54","1.936,51","","0,91%"
"12.07.2023","1.933,38","1.931,83","1.944,23","1.931,28","","1,05%"
"11.07.2023","1.913,36","1.899,26","1.915,18","1.895,88","","0,96%"
"10.07.2023","1.895,25","1.862,21","1.895,57","1.860,42","","1,64%"
"07.07.2023","1.864,66","1.843,16","1.878,90","1.843,16","","1,22%"
"06.07.2023","1.842,23","1.867,13","1.867,13","1.823,91","","-1,64%"
"05.07.2023","1.872,91","1.891,96","1.891,96","1.872,91","","-1,26%"
"03.07.2023","1.896,78","1.887,03","1.898,60","1.885,63","","0,43%"
"30.06.2023","1.888,73","1.889,20","1.898,40","1.887,55","","0,38%"
"29.06.2023","1.881,59","1.860,26","1.883,77","1.860,26","","1,23%"
"28.06.2023","1.858,71","1.847,60","1.859,00","1.842,30","","0,47%"
"27.06.2023","1.849,93","1.825,76","1.855,11","1.823,54","","1,46%"
"26.06.2023","1.823,26","1.821,34","1.841,06","1.819,80","","0,09%"
"23.06.2023","1.821,63","1.835,43","1.838,16","1.818,81","","-1,44%"
"22.06.2023","1.848,18","1.860,03","1.860,03","1.843,92","","-0,80%"
"21.06.2023","1.863,01","1.862,39","1.873,96","1.855,08","","-0,20%"
"20.06.2023","1.866,70","1.871,49","1.871,49","1.856,20","","-0,47%"
"16.06.2023","1.875,47","1.900,12","1.906,83","1.868,65","","-0,73%"
"15.06.2023","1.889,28","1.870,17","1.890,09","1.866,26","","0,81%"
"14.06.2023","1.874,10","1.898,74","1.904,92","1.864,08","","-1,17%"
"13.06.2023","1.896,33","1.878,09","1.903,00","1.878,09","","1,23%"
"12.06.2023","1.873,21","1.866,77","1.880,45","1.863,10","","0,40%"
"09.06.2023","1.865,71","1.881,27","1.881,74","1.862,50","","-0,80%"
"08.06.2023","1.880,78","1.886,03","1.886,03","1.867,91","","-0,41%"
"07.06.2023","1.888,45","1.861,20","1.893,56","1.861,20","","1,78%"
"06.06.2023","1.855,40","1.804,67","1.859,39","1.801,59","","2,69%"
"05.06.2023","1.806,71","1.825,77","1.825,77","1.797,27","","-1,32%"
"02.06.2023","1.830,91","1.782,34","1.831,71","1.782,34","","3,56%"
"01.06.2023","1.767,94","1.750,86","1.773,01","1.744,37","","1,05%"
"31.05.2023","1.749,65","1.761,33","1.765,41","1.736,82","","-1,00%"
"30.05.2023","1.767,29","1.776,61","1.784,70","1.761,35","","-0,32%"
"26.05.2023","1.773,02","1.755,36","1.774,69","1.755,29","","1,05%"
"25.05.2023","1.754,60","1.767,10","1.767,10","1.741,24","","-0,70%"
"24.05.2023","1.767,00","1.792,33","1.816,40","1.761,20","","-1,16%"
"23.05.2023","1.787,71","1.791,12","1.816,40","1.787,52","","-0,43%"
"22.05.2023","1.795,38","1.777,64","1.801,39","1.776,96","","1,22%"
"19.05.2023","1.773,72","1.795,99","1.800,52","1.769,02","","-0,62%"
"18.05.2023","1.784,86","1.770,82","1.787,36","1.766,29","","0,58%"
"17.05.2023","1.774,50","1.744,11","1.776,90","1.737,39","","2,21%"
"16.05.2023","1.736,18","1.755,16","1.755,16","1.736,16","","-1,44%"
"15.05.2023","1.761,55","1.744,66","1.768,75","1.744,21","","1,19%"
"12.05.2023","1.740,85","1.748,14","1.753,23","1.731,34","","-0,22%"
"11.05.2023","1.744,71","1.748,89","1.749,44","1.736,84","","-0,84%"
"10.05.2023","1.759,51","1.769,58","1.772,93","1.743,63","","0,56%"
"09.05.2023","1.749,68","1.747,44","1.756,09","1.737,70","","-0,27%"
"08.05.2023","1.754,47","1.766,42","1.768,21","1.748,32","","-0,31%"
"05.05.2023","1.759,88","1.742,52","1.763,78","1.742,52","","2,39%"
"04.05.2023","1.718,81","1.727,24","1.728,39","1.704,82","","-1,18%"
"03.05.2023","1.739,28","1.735,69","1.767,70","1.735,69","","0,41%"
"02.05.2023","1.732,11","1.761,15","1.761,15","1.716,22","","-2,10%"
"01.05.2023","1.769,21","1.765,45","1.785,20","1.764,32","","0,01%"
"28.04.2023","1.768,99","1.749,85","1.773,02","1.746,84","","1,01%"
"27.04.2023","1.751,22","1.733,40","1.752,00","1.726,77","","1,20%"
"26.04.2023","1.730,41","1.741,29","1.747,28","1.725,82","","-0,89%"
"25.04.2023","1.745,95","1.779,33","1.779,33","1.745,91","","-2,40%"
"24.04.2023","1.788,87","1.790,25","1.797,61","1.781,67","","-0,15%"
"21.04.2023","1.791,51","1.790,56","1.793,31","1.777,40","","0,10%"
"20.04.2023","1.789,70","1.790,69","1.797,47","1.782,35","","-0,54%"
"19.04.2023","1.799,44","1.789,99","1.802,79","1.782,72","","0,22%"
"18.04.2023","1.795,55","1.807,24","1.809,59","1.787,00","","-0,40%"
"17.04.2023","1.802,84","1.784,38","1.802,84","1.784,12","","1,22%"
"14.04.2023","1.781,15","1.798,15","1.805,02","1.770,56","","-0,86%"
"13.04.2023","1.796,68","1.778,47","1.800,64","1.778,47","","1,30%"
"12.04.2023","1.773,70","1.793,66","1.803,19","1.772,39","","-0,72%"
"11.04.2023","1.786,59","1.776,90","1.794,45","1.776,90","","0,80%"
"10.04.2023","1.772,44","1.749,31","1.773,23","1.745,46","","1,02%"
"06.04.2023","1.754,46","1.753,11","1.758,43","1.744,50","","0,13%"
"05.04.2023","1.752,13","1.764,22","1.764,22","1.742,78","","-0,99%"
"04.04.2023","1.769,65","1.804,48","1.806,70","1.760,99","","-1,81%"
"03.04.2023","1.802,31","1.804,02","1.812,37","1.783,47","","-0,01%"
"31.03.2023","1.802,48","1.775,05","1.802,70","1.775,05","","1,93%"
"30.03.2023","1.768,38","1.778,68","1.787,64","1.762,34","","-0,18%"
"29.03.2023","1.771,60","1.763,13","1.771,71","1.759,05","","1,08%"
"28.03.2023","1.752,63","1.749,63","1.759,47","1.745,13","","-0,06%"
"27.03.2023","1.753,67","1.747,93","1.762,65","1.742,06","","1,08%"
"24.03.2023","1.734,92","1.711,45","1.735,76","1.695,23","","0,85%"
"23.03.2023","1.720,29","1.733,50","1.758,91","1.706,34","","-0,41%"
"22.03.2023","1.727,36","1.776,51","1.779,72","1.726,61","","-2,83%"
"21.03.2023","1.777,74","1.761,87","1.788,37","1.761,87","","1,88%"
"20.03.2023","1.744,99","1.733,51","1.761,74","1.733,51","","1,11%"
"17.03.2023","1.725,89","1.765,16","1.765,16","1.720,92","","-2,56%"
"16.03.2023","1.771,24","1.733,50","1.781,10","1.717,59","","1,45%"
"15.03.2023","1.745,94","1.763,72","1.763,72","1.716,67","","-1,74%"
"14.03.2023","1.776,89","1.770,65","1.802,12","1.760,08","","1,87%"
"13.03.2023","1.744,30","1.755,04","1.773,53","1.722,85","","-1,60%"
"10.03.2023","1.772,70","1.821,68","1.821,68","1.756,82","","-2,95%"
"09.03.2023","1.826,59","1.879,22","1.883,02","1.826,29","","-2,81%"
"08.03.2023","1.879,48","1.880,27","1.886,54","1.866,07","","0,04%"
"07.03.2023","1.878,72","1.899,24","1.902,11","1.875,79","","-1,11%"
"06.03.2023","1.899,76","1.928,08","1.928,70","1.892,46","","-1,48%"
"03.03.2023","1.928,26","1.906,46","1.931,71","1.901,98","","1,35%"
"02.03.2023","1.902,66","1.888,43","1.905,35","1.877,58","","0,22%"
"01.03.2023","1.898,43","1.896,14","1.904,44","1.888,73","","0,08%"
"28.02.2023","1.896,99","1.896,70","1.913,18","1.896,44","","0,04%"
"27.02.2023","1.896,27","1.902,00","1.914,60","1.891,89","","0,31%"
"24.02.2023","1.890,49","1.891,38","1.891,62","1.875,81","","-0,92%"
"23.02.2023","1.908,09","1.902,72","1.915,31","1.884,31","","0,71%"
"22.02.2023","1.894,68","1.890,83","1.904,48","1.885,11","","0,34%"
"21.02.2023","1.888,21","1.937,05","1.937,05","1.888,21","","-2,99%"
"17.02.2023","1.946,36","1.943,64","1.947,85","1.928,39","","0,21%"
"16.02.2023","1.942,21","1.946,05","1.962,46","1.933,14","","-0,96%"
"15.02.2023","1.960,97","1.929,73","1.960,97","1.924,91","","1,09%"
"14.02.2023","1.939,91","1.933,90","1.951,98","1.920,50","","-0,06%"
"13.02.2023","1.941,14","1.919,89","1.942,70","1.913,60","","1,16%"
"10.02.2023","1.918,81","1.910,66","1.920,85","1.903,72","","0,18%"
"09.02.2023","1.915,34","1.954,88","1.963,85","1.912,24","","-1,40%"
"08.02.2023","1.942,60","1.964,89","1.968,92","1.940,29","","-1,52%"
"07.02.2023","1.972,61","1.952,65","1.975,83","1.936,33","","0,76%"
"06.02.2023","1.957,72","1.976,09","1.976,09","1.952,19","","-1,40%"
"03.02.2023","1.985,53","1.989,12","2.005,55","1.976,06","","-0,78%"
"02.02.2023","2.001,22","1.968,03","2.007,31","1.968,03","","2,06%"
"01.02.2023","1.960,81","1.929,47","1.976,87","1.921,52","","1,49%"
"31.01.2023","1.931,94","1.888,83","1.931,94","1.888,83","","2,45%"
"30.01.2023","1.885,72","1.903,10","1.909,34","1.885,43","","-1,35%"
"27.01.2023","1.911,46","1.899,82","1.918,59","1.896,24","","0,44%"
"26.01.2023","1.903,06","1.899,88","1.909,42","1.882,71","","0,67%"
"25.01.2023","1.890,32","1.873,62","1.890,73","1.858,99","","0,25%"
"24.01.2023","1.885,61","1.887,81","1.892,71","1.878,33","","-0,27%"
"23.01.2023","1.890,77","1.868,96","1.896,20","1.867,49","","1,25%"
"20.01.2023","1.867,34","1.847,68","1.867,34","1.836,63","","1,69%"
"19.01.2023","1.836,35","1.846,35","1.846,35","1.825,58","","-0,97%"
"18.01.2023","1.854,36","1.890,09","1.903,87","1.854,32","","-1,59%"
"17.01.2023","1.884,29","1.886,64","1.892,42","1.880,74","","-0,15%"
"13.01.2023","1.887,03","1.867,50","1.889,15","1.861,74","","0,58%"
"12.01.2023","1.876,06","1.850,25","1.876,06","1.839,09","","1,74%"
"11.01.2023","1.844,05","1.827,12","1.844,16","1.826,52","","1,17%"
"10.01.2023","1.822,65","1.794,29","1.822,65","1.793,19","","1,49%"
"09.01.2023","1.795,91","1.801,07","1.817,09","1.794,54","","0,17%"
"06.01.2023","1.792,80","1.764,33","1.795,56","1.758,50","","2,26%"
"05.01.2023","1.753,19","1.766,08","1.766,08","1.745,38","","-1,09%"
"04.01.2023","1.772,54","1.758,09","1.781,97","1.758,09","","1,25%"
"03.01.2023","1.750,73","1.769,75","1.785,95","1.737,26","","-0,60%"
"30.12.2022","1.761,25","1.759,26","1.763,93","1.747,23","","-0,28%"
"29.12.2022","1.766,25","1.727,33","1.767,91","1.727,33","","2,57%"
"28.12.2022","1.722,02","1.749,93","1.753,93","1.722,02","","-1,57%"
"27.12.2022","1.749,52","1.761,38","1.761,65","1.745,44","","-0,65%"
"23.12.2022","1.760,93","1.753,20","1.761,24","1.743,74","","0,39%"
"22.12.2022","1.754,09","1.766,67","1.766,67","1.726,81","","-1,29%"
"21.12.2022","1.776,94","1.757,69","1.784,11","1.757,69","","1,65%"
"20.12.2022","1.748,02","1.735,47","1.755,08","1.733,21","","0,54%"
"19.12.2022","1.738,58","1.763,94","1.765,54","1.733,82","","-1,41%"
"16.12.2022","1.763,42","1.759,55","1.765,64","1.746,25","","-0,63%"
"15.12.2022","1.774,61","1.806,74","1.806,74","1.770,56","","-2,52%"
"14.12.2022","1.820,45","1.831,23","1.845,77","1.812,30","","-0,65%"
"13.12.2022","1.832,36","1.851,83","1.880,76","1.823,00","","0,76%"
"12.12.2022","1.818,61","1.798,79","1.820,50","1.793,11","","1,22%"
"09.12.2022","1.796,66","1.812,15","1.815,81","1.796,66","","-1,19%"
"08.12.2022","1.818,29","1.815,71","1.833,75","1.808,85","","0,63%"
"07.12.2022","1.806,90","1.809,17","1.822,70","1.805,66","","-0,31%"
"06.12.2022","1.812,58","1.839,54","1.839,54","1.802,95","","-1,50%"
"05.12.2022","1.840,22","1.886,01","1.886,01","1.834,42","","-2,78%"
"02.12.2022","1.892,84","1.863,94","1.898,45","1.856,48","","0,59%"
"01.12.2022","1.881,68","1.891,98","1.898,27","1.876,93","","-0,26%"
"30.11.2022","1.886,58","1.839,13","1.886,58","1.821,46","","2,72%"
"29.11.2022","1.836,55","1.832,52","1.846,07","1.832,52","","0,31%"
"28.11.2022","1.830,96","1.857,18","1.857,52","1.827,08","","-2,05%"
"25.11.2022","1.869,19","1.862,92","1.873,59","1.861,00","","0,30%"
"23.11.2022","1.863,52","1.857,59","1.868,92","1.851,68","","0,17%"
"22.11.2022","1.860,44","1.843,87","1.861,08","1.840,04","","1,30%"
"21.11.2022","1.836,51","1.842,96","1.842,96","1.828,99","","-0,71%"
"18.11.2022","1.849,73","1.861,73","1.869,34","1.840,88","","0,58%"
"17.11.2022","1.839,12","1.837,27","1.839,84","1.820,71","","-0,76%"
"16.11.2022","1.853,17","1.879,74","1.879,74","1.850,72","","-1,91%"
"15.11.2022","1.889,20","1.885,97","1.905,84","1.878,08","","1,50%"
"14.11.2022","1.861,25","1.875,65","1.889,41","1.861,25","","-1,14%"
"11.11.2022","1.882,74","1.872,92","1.899,96","1.872,92","","0,79%"
"10.11.2022","1.867,93","1.811,28","1.868,28","1.811,28","","6,11%"
"09.11.2022","1.760,40","1.796,36","1.796,85","1.757,45","","-2,68%"
"08.11.2022","1.808,93","1.815,52","1.831,20","1.790,88","","-0,05%"
"07.11.2022","1.809,81","1.808,08","1.814,76","1.793,99","","0,55%"
"04.11.2022","1.799,87","1.800,81","1.809,64","1.771,11","","1,13%"
"03.11.2022","1.779,73","1.768,46","1.791,81","1.758,05","","-0,53%"
"02.11.2022","1.789,14","1.845,08","1.861,57","1.789,13","","-3,36%"
"01.11.2022","1.851,39","1.864,95","1.868,75","1.845,93","","0,25%"
"31.10.2022","1.846,86","1.839,17","1.854,57","1.833,59","","0,00%"
"28.10.2022","1.846,92","1.811,62","1.848,25","1.804,82","","2,25%"
"27.10.2022","1.806,32","1.815,52","1.832,09","1.804,70","","0,11%"
"26.10.2022","1.804,33","1.801,99","1.836,06","1.801,29","","0,46%"
"25.10.2022","1.796,16","1.749,61","1.801,20","1.749,61","","2,73%"
"24.10.2022","1.748,40","1.747,68","1.751,44","1.727,20","","0,35%"
"21.10.2022","1.742,24","1.709,61","1.744,90","1.700,63","","2,22%"
"20.10.2022","1.704,39","1.726,55","1.746,29","1.699,98","","-1,24%"
"19.10.2022","1.725,76","1.746,97","1.746,97","1.710,21","","-1,72%"
"18.10.2022","1.755,96","1.756,36","1.782,07","1.744,00","","1,16%"
"17.10.2022","1.735,75","1.701,16","1.738,70","1.701,16","","3,17%"
"14.10.2022","1.682,40","1.741,32","1.747,84","1.681,50","","-2,66%"
"13.10.2022","1.728,41","1.653,95","1.734,27","1.641,94","","2,41%"
"12.10.2022","1.687,76","1.692,96","1.696,79","1.671,88","","-0,30%"
"11.10.2022","1.692,92","1.687,60","1.713,74","1.664,91","","0,06%"
"10.10.2022","1.691,92","1.706,16","1.706,83","1.681,98","","-0,60%"
"07.10.2022","1.702,15","1.734,65","1.734,92","1.694,96","","0,00%"
"06.10.2022","1.702,15","1.756,42","1.772,25","1.747,03","","-3,43%"
"05.10.2022","1.762,69","1.748,79","1.767,82","1.732,09","","-0,74%"
"04.10.2022","1.775,77","1.735,82","1.775,77","1.735,82","","3,91%"
"03.10.2022","1.708,87","1.687,28","1.717,29","1.671,62","","2,65%"
"30.09.2022","1.664,72","1.672,89","1.707,75","1.664,27","","-0,61%"
"29.09.2022","1.674,93","1.710,82","1.710,82","1.656,41","","-2,35%"
"28.09.2022","1.715,24","1.668,79","1.725,28","1.668,79","","3,17%"
"27.09.2022","1.662,51","1.669,17","1.689,53","1.650,71","","0,40%"
"26.09.2022","1.655,88","1.674,34","1.701,23","1.653,43","","-1,41%"
"23.09.2022","1.679,59","1.707,61","1.707,61","1.658,66","","-2,48%"
"22.09.2022","1.722,31","1.760,15","1.760,31","1.716,21","","-2,26%"
"21.09.2022","1.762,16","1.796,20","1.813,66","1.761,97","","-1,42%"
"20.09.2022","1.787,50","1.801,49","1.801,49","1.776,31","","-1,40%"
"19.09.2022","1.812,84","1.785,72","1.813,94","1.777,27","","0,81%"
"16.09.2022","1.798,19","1.813,86","1.813,86","1.778,77","","-1,48%"
"15.09.2022","1.825,23","1.830,97","1.853,03","1.818,41","","-0,72%"
"14.09.2022","1.838,46","1.832,69","1.840,59","1.817,52","","0,38%"
"13.09.2022","1.831,57","1.879,54","1.879,54","1.825,42","","-3,91%"
"12.09.2022","1.906,09","1.889,80","1.906,09","1.889,80","","1,23%"
"09.09.2022","1.882,85","1.857,14","1.884,90","1.857,14","","1,95%"
"08.09.2022","1.846,91","1.823,49","1.846,91","1.810,51","","0,81%"
"07.09.2022","1.832,00","1.789,56","1.832,57","1.787,43","","2,21%"
"06.09.2022","1.792,32","1.813,18","1.815,15","1.786,68","","-0,96%"
"02.09.2022","1.809,75","1.844,17","1.846,98","1.802,14","","-0,72%"
"01.09.2022","1.822,82","1.826,75","1.826,75","1.799,17","","-1,15%"
"31.08.2022","1.844,12","1.859,18","1.865,28","1.843,08","","-0,62%"
"30.08.2022","1.855,59","1.889,16","1.889,35","1.847,54","","-1,45%"
"29.08.2022","1.882,94","1.880,63","1.898,67","1.879,13","","-0,89%"
"26.08.2022","1.899,83","1.965,23","1.965,31","1.898,51","","-3,30%"
"25.08.2022","1.964,64","1.944,38","1.964,64","1.943,20","","1,52%"
"24.08.2022","1.935,29","1.918,65","1.941,15","1.916,58","","0,84%"
"23.08.2022","1.919,14","1.920,13","1.937,97","1.917,32","","0,18%"
"22.08.2022","1.915,74","1.931,71","1.933,69","1.911,69","","-2,13%"
"19.08.2022","1.957,35","1.992,30","1.992,30","1.952,50","","-2,17%"
"18.08.2022","2.000,73","1.987,82","2.003,01","1.982,59","","0,68%"
"17.08.2022","1.987,31","2.008,88","2.008,88","1.976,14","","-1,64%"
"16.08.2022","2.020,53","2.018,74","2.030,05","2.003,78","","-0,04%"
"15.08.2022","2.021,35","2.007,41","2.022,03","1.994,68","","0,23%"
