Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
06/06/1986,-0.501692407763239,0.0587095837451191,-0.408798315255946,-0.58807012721217,-0.115762700722612,0.753341890277494
06/13/1986,-0.480134680289871,0.128539852859648,-0.401619942097479,-0.560414540304801,-0.0833552287021105,0.753856156460378
06/20/1986,-0.460145567286922,0.192255257880279,-0.397199591133011,-0.530653452163487,-0.0479467302472216,0.754969624188454
06/27/1986,-0.447073274670036,0.240440983377013,-0.399262881130308,-0.501088230547081,-0.0103492785765177,0.756748330883337
07/04/1986,-0.444111370388885,0.26439893843252,-0.409514263115446,-0.473995208151068,0.028716724747237,0.759280970548262
07/11/1986,-0.452399267706162,0.257367619125899,-0.42794043827195,-0.451410062803249,0.0688278343642404,0.762673748558951
07/18/1986,-0.47237475048748,0.214175603359247,-0.4545635636753,-0.434653119031034,0.109741314356098,0.767032676229823
07/25/1986,-0.500973496715049,0.138054826246121,-0.486395657848683,-0.424397505036192,0.151332947316715,0.772469652626252
08/01/1986,-0.533796924882145,0.0390581029039964,-0.519239932147151,-0.420858590540732,0.193586271819151,0.77908087121026
08/08/1986,-0.565241733897618,-0.0673055033154964,-0.548269229244662,-0.423202053182156,0.236403555249087,0.786934128757114
08/15/1986,-0.59126314760677,-0.163423306620407,-0.569373905299898,-0.430685779949685,0.279694836947792,0.796067147731894
08/22/1986,-0.606910866909288,-0.230574797185788,-0.578306938123377,-0.441670382664922,0.323292789858925,0.806486826153008
08/29/1986,-0.609583387552801,-0.256708405150314,-0.573193757335478,-0.454140279131403,0.367004820088505,0.81816593505264
09/05/1986,-0.599661176910658,-0.240178765082085,-0.555205146251203,-0.465908911227855,0.410620346501283,0.831039700708512
09/12/1986,-0.57959533407221,-0.186977965492881,-0.527832562549157,-0.474693727378506,0.453775737318812,0.844992589493404
09/19/1986,-0.556446856974525,-0.119637120391238,-0.498689403387845,-0.478744689231643,0.496070470632394,0.859846571040453
09/26/1986,-0.534962735843609,-0.0575413840758163,-0.472704644537641,-0.47691277154904,0.537067761879303,0.875367114205746
10/03/1986,-0.51955318238518,-0.0157673205543886,-0.453921641224325,-0.46876673418571,0.576128343691963,0.891285600437553
10/10/1986,-0.513004769866265,-0.0048115638489044,-0.444957287867589,-0.454441174032952,0.61303609665367,0.907272368723504
10/17/1986,-0.514561888345475,-0.0216773387850323,-0.444797599577891,-0.434448743468657,0.647145103482387,0.92304337428547
10/24/1986,-0.520781657916933,-0.0550990411584554,-0.450483476176211,-0.409549643874534,0.678190278801848,0.938335638201993
10/31/1986,-0.529538573467679,-0.0951005619374207,-0.460184310392205,-0.380883922183709,0.705558407211983,0.95292740653246
11/07/1986,-0.538336868775258,-0.131362667486552,-0.471966801868573,-0.349458384390337,0.728533432067358,0.966642815221425
11/14/1986,-0.545676064237515,-0.155542409069911,-0.483936146220725,-0.317368966244569,0.746167121006387,0.979342089238251
11/21/1986,-0.548858941663951,-0.162676700237924,-0.493327832694834,-0.285820800690579,0.757506337081075,0.990909422513362
11/28/1986,-0.546961813511141,-0.152237909052096,-0.498436370623237,-0.256247911725381,0.761582716847334,1.00125151551991
12/05/1986,-0.539160029092985,-0.125888564664963,-0.497773794213037,-0.229599940787535,0.757678065813093,1.01029613797278
12/12/1986,-0.526236810299674,-0.0911307730773149,-0.491998513108553,-0.20613689485854,0.745382639262922,1.01799214930659
12/19/1986,-0.509748914935123,-0.0558336939876313,-0.482147663450431,-0.185995112136432,0.724598094251152,1.02430913333848
12/26/1986,-0.493406432049902,-0.0314261812804841,-0.47136932039363,-0.169288356065843,0.695656054618454,1.02922862491651
01/02/1987,-0.483076935926363,-0.031147051780013,-0.464509561910378,-0.156279320444125,0.658873781740348,1.03272068421342
01/09/1987,-0.479373946175599,-0.0518173291089914,-0.461785753574213,-0.147228917745025,0.61567137824141,1.03475604514012
01/16/1987,-0.482047864294045,-0.086699332835599,-0.461277179450337,-0.142696192535948,0.566504317041191,1.03530467161615
01/23/1987,-0.487749913726891,-0.12389445242733,-0.459952817429664,-0.14256513578584,0.513404963911671,1.03433510683461
01/30/1987,-0.493096169625911,-0.149417188262626,-0.454323532448435,-0.146495763978754,0.457809623832241,1.03183539625263
02/06/1987,-0.493727010997831,-0.155223271299662,-0.440471555855291,-0.153839695791609,0.401408718152371,1.02782297774088
02/13/1987,-0.487903901764796,-0.141958109703387,-0.417441494550078,-0.163697400002185,0.345757767317337,1.02234349164497
02/20/1987,-0.47331895933878,-0.117915394920388,-0.383063785094783,-0.175472949960932,0.292083209005668,1.01546901516141
02/27/1987,-0.450129418007487,-0.0975549441865303,-0.337643713924039,-0.188769042901825,0.241212933830805,1.00729755575923
03/06/1987,-0.414530792233635,-0.0848807791280178,-0.27788386291878,-0.203205616973375,0.193737583633287,0.997953528345971
03/13/1987,-0.359654371290861,-0.0711571277000189,-0.197779482617151,-0.218395120909769,0.149995701173779,0.987598299033895
03/20/1987,-0.28127007811178,-0.0417400123180674,-0.093350305631062,-0.233782127233117,0.110172201284855,0.976437232832085
03/27/1987,-0.17861954796636,0.0190676969300506,0.0350041260772952,-0.248586574474215,0.0743399626641818,0.964716416359574
04/03/1987,-0.0543255259910225,0.125444181034233,0.184372619531564,-0.261961099802868,0.0424618801936218,0.952699901397449
04/10/1987,0.0822571720756109,0.277589578225861,0.345364639507588,-0.273041107752428,0.0144049244375869,0.940695062187933
04/17/1987,0.22211490004256,0.46864569797439,0.508695225411674,-0.281345611509808,-0.0102126311311166,0.928956031491925
04/24/1987,0.353766702773119,0.678198404417707,0.662249285869756,-0.286577828552361,-0.0314837024962137,0.917709898474267
05/01/1987,0.467681015145051,0.88059056030962,0.795803065222905,-0.288535195207081,-0.0500063486813342,0.907136953011303
05/08/1987,0.561828829957654,1.05917074386439,0.905741092935579,-0.287301810859794,-0.0659822176320913,0.897368389001952
05/15/1987,0.628450228888143,1.18915066378527,0.98379653233028,-0.283131658529297,-0.079812772571369,0.888496005026716
05/22/1987,0.66706675653866,1.26382595926603,1.0294159836837,-0.276464881816985,-0.0917380795879452,0.880583470852829
05/29/1987,0.670418008357824,1.26793095968912,1.03533479315417,-0.268077480446293,-0.101723329472272,0.873669789578439
06/05/1987,0.643011648435888,1.21321042602285,1.00667851644167,-0.259059388145585,-0.109727963977172,0.867771818342906
